iter	Passed	Remaining
6336	72276	41778
6337	72287	41766
6338	72300	41756
6339	72312	41745
6340	72323	41733
6341	72335	41722
6342	72347	41711
6343	72359	41700
6344	72370	41688
6345	72382	41677
6346	72395	41666
6347	72406	41655
6348	72417	41643
6349	72429	41632
6350	72441	41621
6351	72454	41611
6352	72469	41601
6353	72480	41590
6354	72493	41579
6355	72504	41567
6356	72515	41556
6357	72528	41545
6358	72539	41534
6359	72551	41522
6360	72565	41513
6361	72577	41501
6362	72588	41490
6363	72600	41479
6364	72612	41468
6365	72624	41457
6366	72635	41445
6367	72647	41434
6368	72659	41423
6369	72672	41412
6370	72682	41401
6371	72695	41390
6372	72707	41379
6373	72719	41367
6374	72730	41356
6375	72742	41345
6376	72754	41334
6377	72768	41324
6378	72779	41312
6379	72792	41302
6380	72804	41291
6381	72815	41279
6382	72827	41268
6383	72839	41257
6384	72853	41247
6385	72864	41235
6386	72878	41225
6387	72891	41215
6388	72903	41204
6389	72914	41192
6390	72926	41181
6391	72938	41170
6392	72949	41158
6393	72960	41147
6394	72973	41136
6395	72986	41126
6396	72997	41114
6397	73009	41103
6398	73020	41092
6399	73031	41080
6400	73043	41068
6401	73054	41057
6402	73066	41046
6403	73080	41036
6404	73093	41025
6405	73106	41015
6406	73118	41004
6407	73129	40992
6408	73141	40981
6409	73153	40970
6410	73165	40959
6411	73176	40947
6412	73190	40937
6413	73202	40926
6414	73214	40915
6415	73225	40903
6416	73238	40893
6417	73252	40883
6418	73263	40872
6419	73277	40861
6420	73291	40852
6421	73303	40841
6422	73316	40830
6423	73326	40818
6424	73338	40807
6425	73351	40796
6426	73362	40784
6427	73373	40773
6428	73388	40763
6429	73400	40752
6430	73412	40741
6431	73423	40730
6432	73436	40719
6433	73449	40708
6434	73460	40697
6435	73471	40685
6436	73483	40674
6437	73495	40663
6438	73508	40653
6439	73520	40641
6440	73533	40631
6441	73545	40620
6442	73557	40609
6443	73569	40597
6444	73581	40587
6445	73592	40575
6446	73606	40564
6447	73618	40554
6448	73631	40543
6449	73644	40533
6450	73655	40521
6451	73667	40510
6452	73680	40499
6453	73692	40488
6454	73705	40478
6455	73717	40466
6456	73729	40455
6457	73740	40444
6458	73751	40432
6459	73763	40421
6460	73775	40410
6461	73786	40398
6462	73798	40387
6463	73810	40376
6464	73823	40366
6465	73834	40354
6466	73846	40343
6467	73858	40332
6468	73870	40320
6469	73882	40309
6470	73894	40298
6471	73906	40287
6472	73919	40277
6473	73931	40265
6474	73945	40256
6475	73957	40245
6476	73968	40233
6477	73980	40222
6478	73993	40211
6479	74004	40199
6480	74020	40190
6481	74032	40179
6482	74044	40168
6483	74056	40157
6484	74068	40146
6485	74080	40135
6486	74092	40124
6487	74103	40112
6488	74114	40101
6489	74129	40091
6490	74141	40080
6491	74153	40069
6492	74164	40057
6493	74177	40046
6494	74189	40035
6495	74199	40024
6496	74211	40012
6497	74223	40001
6498	74235	39990
6499	74245	39978
6500	74257	39967
6501	74269	39956
6502	74282	39945
6503	74292	39933
6504	74305	39922
6505	74316	39911
6506	74329	39900
6507	74341	39889
6508	74352	39877
6509	74363	39866
6510	74375	39855
6511	74387	39843
6512	74397	39831
6513	74408	39820
6514	74422	39810
6515	74434	39798
6516	74446	39787
6517	74457	39776
6518	74470	39765
6519	74481	39754
6520	74492	39742
6521	74505	39731
6522	74517	39720
6523	74529	39709
6524	74543	39699
6525	74556	39688
6526	74569	39678
6527	74580	39666
6528	74591	39654
6529	74603	39643
6530	74616	39633
6531	74628	39622
6532	74642	39612
6533	74654	39600
6534	74667	39590
6535	74678	39578
6536	74689	39567
6537	74702	39556
6538	74715	39545
6539	74726	39534
6540	74737	39522
6541	74751	39512
6542	74764	39501
6543	74775	39490
6544	74786	39478
6545	74798	39467
6546	74811	39456
6547	74823	39445
6548	74835	39434
6549	74848	39424
6550	74862	39413
6551	74873	39402
6552	74885	39390
6553	74897	39380
6554	74909	39368
6555	74920	39357
6556	74932	39346
6557	74944	39335
6558	74956	39324
6559	74970	39313
6560	74982	39302
6561	74994	39291
6562	75005	39280
6563	75019	39269
6564	75031	39258
6565	75043	39247
6566	75056	39237
6567	75070	39226
6568	75082	39215
6569	75094	39204
6570	75106	39193
6571	75118	39182
6572	75130	39171
6573	75142	39159
6574	75153	39148
6575	75167	39138
6576	75179	39127
6577	75191	39116
6578	75204	39105
6579	75216	39094
6580	75228	39083
6581	75241	39072
6582	75252	39061
6583	75263	39049
6584	75278	39039
6585	75292	39029
6586	75303	39017
6587	75314	39006
6588	75326	38995
6589	75339	38984
6590	75350	38972
6591	75362	38961
6592	75374	38950
6593	75387	38939
6594	75398	38928
6595	75410	38916
6596	75422	38905
6597	75433	38894
6598	75444	38882
6599	75457	38871
6600	75468	38860
6601	75480	38849
6602	75492	38838
6603	75505	38827
6604	75516	38816
6605	75528	38804
6606	75540	38793
6607	75552	38782
6608	75563	38770
6609	75575	38759
6610	75588	38748
6611	75603	38739
6612	75614	38727
6613	75626	38716
6614	75638	38705
6615	75651	38694
6616	75662	38683
6617	75675	38672
6618	75688	38661
6619	75701	38651
6620	75712	38639
6621	75723	38628
6622	75736	38617
6623	75747	38605
6624	75758	38594
6625	75770	38582
6626	75783	38571
6627	75793	38560
6628	75808	38550
6629	75820	38539
6630	75832	38528
6631	75843	38516
6632	75855	38505
6633	75867	38494
6634	75879	38482
6635	75890	38471
6636	75904	38460
6637	75915	38449
6638	75926	38437
6639	75937	38426
6640	75950	38415
6641	75963	38404
6642	75974	38393
6643	75986	38382
6644	76000	38371
6645	76011	38360
6646	76024	38349
6647	76036	38338
6648	76048	38327
6649	76060	38315
6650	76071	38304
6651	76083	38293
6652	76095	38282
6653	76106	38270
6654	76121	38260
6655	76133	38249
6656	76145	38238
6657	76156	38226
6658	76167	38215
6659	76180	38204
6660	76191	38193
6661	76203	38181
6662	76216	38170
6663	76227	38159
6664	76240	38148
6665	76251	38137
6666	76264	38126
6667	76276	38115
6668	76291	38105
6669	76302	38094
6670	76315	38083
6671	76327	38072
6672	76340	38061
6673	76352	38050
6674	76364	38039
6675	76377	38028
6676	76389	38017
6677	76399	38005
6678	76412	37994
6679	76425	37983
6680	76437	37972
6681	76448	37961
6682	76461	37950
6683	76474	37939
6684	76485	37927
6685	76496	37916
6686	76508	37905
6687	76521	37894
6688	76532	37882
6689	76546	37872
6690	76558	37861
6691	76570	37850
6692	76581	37838
6693	76593	37827
6694	76605	37816
6695	76616	37804
6696	76628	37793
6697	76641	37782
6698	76652	37771
6699	76663	37759
6700	76675	37748
6701	76688	37737
6702	76699	37726
6703	76710	37714
6704	76723	37703
6705	76734	37692
6706	76746	37680
6707	76760	37670
6708	76773	37660
6709	76788	37650
6710	76800	37639
6711	76811	37627
6712	76822	37616
6713	76835	37605
6714	76846	37593
6715	76860	37583
6716	76873	37572
6717	76885	37561
6718	76896	37549
6719	76908	37538
6720	76920	37527
6721	76932	37516
6722	76942	37504
6723	76957	37494
6724	76969	37483
6725	76981	37472
6726	76992	37460
6727	77004	37449
6728	77016	37438
6729	77029	37427
6730	77041	37416
6731	77053	37405
6732	77065	37393
6733	77078	37382
6734	77089	37371
6735	77103	37361
6736	77115	37350
6737	77126	37338
6738	77138	37327
6739	77150	37316
6740	77163	37305
6741	77179	37295
6742	77190	37284
6743	77202	37273
6744	77214	37261
6745	77225	37250
6746	77237	37239
6747	77249	37228
6748	77261	37216
6749	77271	37205
6750	77286	37195
6751	77299	37184
6752	77310	37172
6753	77321	37161
6754	77334	37150
6755	77347	37139
6756	77357	37127
6757	77368	37115
6758	77382	37105
6759	77395	37094
6760	77406	37083
6761	77418	37071
6762	77430	37060
6763	77442	37049
6764	77453	37037
6765	77465	37027
6766	77478	37016
6767	77492	37005
6768	77506	36995
6769	77518	36984
6770	77531	36973
6771	77544	36963
6772	77555	36951
6773	77567	36940
6774	77584	36931
6775	77598	36921
6776	77611	36910
6777	77623	36899
6778	77633	36887
6779	77645	36876
6780	77657	36864
6781	77668	36853
6782	77681	36842
6783	77694	36831
6784	77705	36819
6785	77719	36809
6786	77731	36798
6787	77743	36787
6788	77755	36776
6789	77766	36764
6790	77779	36753
6791	77791	36742
6792	77802	36730
6793	77816	36720
6794	77829	36709
6795	77841	36698
6796	77852	36687
6797	77863	36675
6798	77876	36664
6799	77888	36653
6800	77899	36641
6801	77913	36631
6802	77927	36621
6803	77938	36609
6804	77951	36598
6805	77962	36587
6806	77976	36576
6807	77990	36566
6808	78001	36554
6809	78013	36543
6810	78028	36534
6811	78040	36522
6812	78053	36511
6813	78063	36499
6814	78076	36489
6815	78088	36478
6816	78100	36466
6817	78111	36455
6818	78126	36445
6819	78138	36434
6820	78150	36422
6821	78161	36411
6822	78174	36400
6823	78187	36389
6824	78200	36378
6825	78211	36367
6826	78226	36357
6827	78238	36346
6828	78250	36335
6829	78261	36323
6830	78274	36312
6831	78286	36301
6832	78300	36291
6833	78311	36279
6834	78323	36268
6835	78337	36257
6836	78350	36247
6837	78361	36235
6838	78373	36224
6839	78386	36213
6840	78399	36203
6841	78411	36191
6842	78423	36180
6843	78436	36169
6844	78448	36158
6845	78460	36147
6846	78471	36135
6847	78484	36124
6848	78496	36113
6849	78507	36102
6850	78520	36091
6851	78533	36080
6852	78546	36069
6853	78557	36058
6854	78569	36047
6855	78582	36035
6856	78593	36024
6857	78604	36012
6858	78618	36002
6859	78630	35991
6860	78641	35979
6861	78655	35969
6862	78668	35958
6863	78681	35947
6864	78692	35935
6865	78703	35924
6866	78716	35913
6867	78728	35902
6868	78738	35890
6869	78753	35880
6870	78766	35869
6871	78781	35859
6872	78793	35848
6873	78804	35836
6874	78816	35825
6875	78828	35814
6876	78841	35803
6877	78854	35793
6878	78866	35781
6879	78879	35771
6880	78893	35760
6881	78905	35749
6882	78919	35738
6883	78931	35727
6884	78944	35716
6885	78955	35705
6886	78969	35695
6887	78981	35683
6888	78993	35672
6889	79007	35662
6890	79019	35650
6891	79030	35639
6892	79043	35628
6893	79055	35617
6894	79069	35607
6895	79080	35595
6896	79092	35584
6897	79105	35573
6898	79116	35561
6899	79127	35550
6900	79139	35538
6901	79151	35527
6902	79162	35515
6903	79175	35505
6904	79191	35495
6905	79203	35484
6906	79214	35472
6907	79226	35461
6908	79239	35450
6909	79250	35438
6910	79261	35427
6911	79274	35416
6912	79287	35405
6913	79300	35395
6914	79311	35383
6915	79324	35372
6916	79336	35361
6917	79348	35349
6918	79359	35338
6919	79372	35327
6920	79385	35316
6921	79396	35305
6922	79407	35293
6923	79420	35282
6924	79431	35271
6925	79442	35259
6926	79455	35248
6927	79467	35237
6928	79478	35225
6929	79492	35215
6930	79504	35204
6931	79517	35193
6932	79527	35181
6933	79539	35170
6934	79552	35159
6935	79564	35147
6936	79576	35136
6937	79592	35127
6938	79604	35115
6939	79617	35104
6940	79628	35093
6941	79639	35081
6942	79651	35070
6943	79663	35059
6944	79675	35047
6945	79689	35037
6946	79702	35026
6947	79714	35015
6948	79725	35004
6949	79737	34992
6950	79750	34981
6951	79761	34970
6952	79773	34958
6953	79785	34947
6954	79797	34936
6955	79809	34925
6956	79821	34913
6957	79833	34902
6958	79845	34891
6959	79856	34879
6960	79868	34868
6961	79880	34857
6962	79891	34845
6963	79904	34834
6964	79916	34823
6965	79927	34812
6966	79938	34800
6967	79950	34788
6968	79962	34777
6969	79972	34765
6970	79987	34755
6971	80001	34745
6972	80013	34733
6973	80025	34722
6974	80035	34710
6975	80047	34699
6976	80058	34687
6977	80069	34676
6978	80081	34664
6979	80093	34653
6980	80106	34642
6981	80120	34632
6982	80132	34621
6983	80144	34610
6984	80156	34598
6985	80167	34586
6986	80179	34575
6987	80191	34564
6988	80202	34553
6989	80217	34542
6990	80229	34531
6991	80241	34520
6992	80252	34508
6993	80263	34497
6994	80275	34485
6995	80287	34474
6996	80300	34463
6997	80314	34453
6998	80329	34443
6999	80344	34433
7000	80359	34423
7001	80373	34413
7002	80391	34404
7003	80405	34394
7004	80420	34383
7005	80437	34374
7006	80451	34364
7007	80464	34353
7008	80480	34344
7009	80494	34333
7010	80509	34323
7011	80520	34312
7012	80533	34301
7013	80545	34289
7014	80557	34278
7015	80570	34267
7016	80581	34256
7017	80593	34244
7018	80605	34233
7019	80617	34222
7020	80628	34210
7021	80641	34199
7022	80653	34188
7023	80665	34177
7024	80676	34165
7025	80689	34154
7026	80701	34143
7027	80713	34131
7028	80725	34120
7029	80738	34110
7030	80752	34099
7031	80763	34088
7032	80774	34076
7033	80788	34065
7034	80801	34054
7035	80812	34043
7036	80823	34031
7037	80836	34020
7038	80848	34009
7039	80859	33997
7040	80871	33986
7041	80883	33975
7042	80895	33963
7043	80906	33952
7044	80917	33940
7045	80930	33929
7046	80941	33918
7047	80955	33907
7048	80967	33896
7049	80980	33885
7050	80992	33874
7051	81003	33862
7052	81015	33851
7053	81027	33839
7054	81038	33828
7055	81062	33822
7056	81109	33825
7057	81148	33825
7058	81163	33815
7059	81185	33808
7060	81202	33799
7061	81218	33789
7062	81235	33780
7063	81250	33769
7064	81266	33760
7065	81279	33749
7066	81291	33738
7067	81303	33727
7068	81317	33716
7069	81330	33705
7070	81342	33694
7071	81356	33683
7072	81369	33672
7073	81382	33662
7074	81395	33650
7075	81406	33639
7076	81418	33627
7077	81431	33617
7078	81444	33606
7079	81457	33595
7080	81468	33583
7081	81481	33572
7082	81494	33561
7083	81505	33550
7084	81517	33538
7085	81530	33527
7086	81542	33516
7087	81553	33505
7088	81568	33495
7089	81581	33484
7090	81597	33474
7091	81610	33463
7092	81624	33452
7093	81636	33441
7094	81649	33430
7095	81664	33420
7096	81677	33409
7097	81691	33399
7098	81703	33387
7099	81715	33376
7100	81729	33366
7101	81743	33355
7102	81757	33345
7103	81770	33334
7104	81783	33323
7105	81795	33312
7106	81808	33301
7107	81821	33290
7108	81833	33279
7109	81846	33268
7110	81860	33257
7111	81873	33246
7112	81887	33236
7113	81900	33225
7114	81912	33213
7115	81927	33203
7116	81940	33192
7117	81952	33181
7118	81965	33170
7119	81981	33160
7120	81996	33151
7121	82009	33139
7122	82022	33129
7123	82035	33118
7124	82046	33106
7125	82059	33095
7126	82073	33084
7127	82086	33074
7128	82098	33062
7129	82110	33051
7130	82123	33040
7131	82137	33029
7132	82150	33019
7133	82162	33007
7134	82174	32996
7135	82189	32986
7136	82203	32975
7137	82215	32964
7138	82228	32953
7139	82240	32942
7140	82253	32931
7141	82266	32920
7142	82278	32909
7143	82294	32899
7144	82310	32889
7145	82324	32878
7146	82337	32868
7147	82350	32857
7148	82362	32846
7149	82374	32834
7150	82392	32825
7151	82405	32814
7152	82420	32804
7153	82433	32793
7154	82446	32782
7155	82457	32771
7156	82469	32759
7157	82482	32748
7158	82494	32737
7159	82508	32726
7160	82522	32716
7161	82535	32705
7162	82547	32694
7163	82559	32682
7164	82571	32671
7165	82584	32660
7166	82597	32649
7167	82611	32638
7168	82623	32627
7169	82635	32616
7170	82648	32605
7171	82660	32593
7172	82671	32582
7173	82684	32571
7174	82697	32560
7175	82711	32549
7176	82723	32538
7177	82735	32527
7178	82748	32515
7179	82760	32504
7180	82772	32493
7181	82784	32482
7182	82799	32471
7183	82812	32461
7184	82827	32450
7185	82839	32439
7186	82851	32428
7187	82865	32417
7188	82878	32406
7189	82890	32395
7190	82902	32384
7191	82918	32374
7192	82932	32363
7193	82946	32352
7194	82961	32342
7195	82974	32332
7196	82986	32320
7197	82999	32309
7198	83013	32299
7199	83026	32288
7200	83040	32277
7201	83052	32266
7202	83064	32254
7203	83077	32243
7204	83089	32232
7205	83101	32221
7206	83114	32210
7207	83128	32199
7208	83140	32188
7209	83152	32176
7210	83164	32165
7211	83178	32154
7212	83191	32143
7213	83202	32132
7214	83213	32120
7215	83227	32110
7216	83242	32099
7217	83255	32088
7218	83266	32077
7219	83278	32065
7220	83291	32054
7221	83304	32043
7222	83318	32033
7223	83329	32021
7224	83343	32010
7225	83356	31999
7226	83368	31988
7227	83380	31977
7228	83393	31966
7229	83406	31955
7230	83418	31943
7231	83429	31932
7232	83444	31922
7233	83458	31911
7234	83470	31900
7235	83482	31888
7236	83494	31877
7237	83506	31865
7238	83519	31854
7239	83531	31843
7240	83545	31833
7241	83558	31821
7242	83571	31810
7243	83587	31801
7244	83600	31790
7245	83612	31778
7246	83624	31767
7247	83638	31756
7248	83651	31745
7249	83665	31735
7250	83677	31723
7251	83690	31712
7252	83703	31701
7253	83716	31690
7254	83728	31679
7255	83741	31668
7256	83755	31657
7257	83768	31646
7258	83780	31635
7259	83792	31624
7260	83805	31613
7261	83818	31602
7262	83830	31590
7263	83842	31579
7264	83857	31569
7265	83869	31557
7266	83882	31546
7267	83894	31535
7268	83906	31524
7269	83919	31512
7270	83931	31501
7271	83945	31491
7272	83957	31479
7273	83972	31469
7274	83986	31458
7275	83999	31447
7276	84011	31436
7277	84023	31424
7278	84035	31413
7279	84048	31402
7280	84060	31391
7281	84074	31380
7282	84086	31369
7283	84100	31358
7284	84113	31347
7285	84125	31336
7286	84137	31324
7287	84151	31314
7288	84165	31303
7289	84179	31292
7290	84191	31281
7291	84203	31270
7292	84216	31259
7293	84229	31248
7294	84242	31237
7295	84254	31225
7296	84267	31214
7297	84281	31204
7298	84294	31193
7299	84306	31181
7300	84319	31170
7301	84332	31159
7302	84345	31148
7303	84357	31137
7304	84369	31126
7305	84387	31116
7306	84399	31105
7307	84411	31094
7308	84423	31082
7309	84435	31071
7310	84447	31060
7311	84460	31048
7312	84472	31037
7313	84487	31027
7314	84499	31015
7315	84512	31004
7316	84526	30994
7317	84538	30982
7318	84550	30971
7319	84562	30960
7320	84575	30949
7321	84587	30937
7322	84601	30926
7323	84614	30915
7324	84626	30904
7325	84638	30893
7326	84649	30881
7327	84662	30870
7328	84675	30859
7329	84686	30847
7330	84703	30838
7331	84722	30829
7332	84739	30819
7333	84756	30810
7334	84771	30799
7335	84790	30790
7336	84808	30781
7337	84823	30771
7338	84839	30761
7339	84854	30751
7340	84871	30741
7341	84889	30732
7342	84907	30723
7343	84924	30713
7344	84941	30703
7345	84957	30693
7346	84973	30683
7347	84989	30674
7348	85004	30663
7349	85022	30654
7350	85039	30644
7351	85055	30634
7352	85070	30624
7353	85087	30614
7354	85104	30605
7355	85120	30595
7356	85136	30585
7357	85154	30575
7358	85170	30566
7359	85187	30556
7360	85206	30547
7361	85223	30537
7362	85240	30528
7363	85256	30518
7364	85273	30508
7365	85290	30498
7366	85303	30487
7367	85316	30476
7368	85332	30466
7369	85345	30455
7370	85358	30444
7371	85371	30433
7372	85385	30423
7373	85399	30411
7374	85411	30400
7375	85424	30389
7376	85439	30379
7377	85452	30368
7378	85465	30357
7379	85478	30345
7380	85490	30334
7381	85503	30323
7382	85517	30312
7383	85530	30301
7384	85545	30291
7385	85557	30279
7386	85570	30268
7387	85584	30258
7388	85599	30247
7389	85612	30236
7390	85624	30225
7391	85637	30213
7392	85651	30203
7393	85665	30192
7394	85677	30181
7395	85689	30169
7396	85702	30158
7397	85715	30147
7398	85729	30136
7399	85742	30125
7400	85756	30115
7401	85769	30103
7402	85783	30093
7403	85797	30082
7404	85810	30071
7405	85821	30059
7406	85834	30048
7407	85848	30037
7408	85861	30026
7409	85872	30014
7410	85884	30003
7411	85897	29992
7412	85910	29981
7413	85924	29970
7414	85935	29958
7415	85950	29948
7416	85963	29937
7417	85977	29926
7418	85991	29915
7419	86003	29904
7420	86015	29892
7421	86028	29881
7422	86040	29870
7423	86052	29858
7424	86066	29848
7425	86080	29837
7426	86093	29825
7427	86105	29814
7428	86116	29802
7429	86129	29791
7430	86142	29780
7431	86153	29768
7432	86168	29758
7433	86180	29747
7434	86193	29736
7435	86206	29724
7436	86218	29713
7437	86230	29701
7438	86243	29690
7439	86255	29679
7440	86269	29668
7441	86281	29656
7442	86293	29645
7443	86306	29634
7444	86318	29623
7445	86330	29611
7446	86344	29600
7447	86356	29589
7448	86368	29578
7449	86384	29567
7450	86396	29556
7451	86409	29545
7452	86421	29533
7453	86433	29522
7454	86445	29510
7455	86458	29499
7456	86471	29488
7457	86485	29477
7458	86496	29466
7459	86509	29455
7460	86523	29444
7461	86535	29432
7462	86547	29421
7463	86560	29410
7464	86575	29399
7465	86588	29388
7466	86600	29377
7467	86611	29365
7468	86624	29354
7469	86637	29343
7470	86649	29331
7471	86660	29319
7472	86674	29309
7473	86688	29298
7474	86702	29287
7475	86714	29275
7476	86726	29264
7477	86740	29253
7478	86753	29242
7479	86768	29232
7480	86784	29222
7481	86798	29211
7482	86809	29199
7483	86822	29188
7484	86835	29177
7485	86848	29166
7486	86860	29154
7487	86873	29143
7488	86887	29132
7489	86900	29121
7490	86916	29111
7491	86928	29099
7492	86940	29088
7493	86953	29077
7494	86969	29067
7495	86982	29056
7496	86994	29044
7497	87008	29033
7498	87020	29022
7499	87033	29011
7500	87045	28999
7501	87056	28987
7502	87069	28976
7503	87081	28965
7504	87093	28953
7505	87104	28942
7506	87119	28931
7507	87132	28920
7508	87144	28908
7509	87156	28897
7510	87171	28886
7511	87184	28875
7512	87196	28864
7513	87208	28852
7514	87223	28842
7515	87234	28830
7516	87248	28819
7517	87260	28808
7518	87271	28796
7519	87284	28785
7520	87297	28774
7521	87310	28762
7522	87323	28751
7523	87336	28740
7524	87349	28729
7525	87362	28718
7526	87374	28706
7527	87386	28695
7528	87398	28684
7529	87411	28672
7530	87423	28661
7531	87437	28650
7532	87449	28639
7533	87462	28627
7534	87473	28616
7535	87484	28604
7536	87496	28592
7537	87508	28581
7538	87520	28569
7539	87533	28558
7540	87545	28547
7541	87557	28535
7542	87571	28524
7543	87582	28513
7544	87594	28501
7545	87606	28490
7546	87617	28478
7547	87629	28466
7548	87641	28455
7549	87653	28443
7550	87664	28431
7551	87676	28420
7552	87688	28408
7553	87699	28397
7554	87711	28385
7555	87724	28374
7556	87736	28363
7557	87750	28352
7558	87762	28340
7559	87774	28329
7560	87786	28317
7561	87797	28306
7562	87810	28294
7563	87822	28283
7564	87834	28271
7565	87848	28261
7566	87861	28250
7567	87874	28238
7568	87886	28227
7569	87898	28215
7570	87910	28204
7571	87922	28192
7572	87933	28181
7573	87944	28169
7574	87960	28158
7575	87973	28147
7576	87984	28135
7577	87995	28124
7578	88007	28112
7579	88019	28101
7580	88030	28089
7581	88042	28077
7582	88055	28066
7583	88068	28055
7584	88079	28043
7585	88092	28032
7586	88105	28021
7587	88117	28009
7588	88129	27998
7589	88141	27986
7590	88154	27975
7591	88165	27964
7592	88179	27953
7593	88191	27941
7594	88205	27930
7595	88217	27919
7596	88229	27907
7597	88241	27896
7598	88253	27884
7599	88267	27873
7600	88280	27862
7601	88292	27851
7602	88305	27839
7603	88317	27828
7604	88329	27817
7605	88341	27805
7606	88356	27795
7607	88370	27784
7608	88383	27773
7609	88396	27761
7610	88407	27750
7611	88420	27738
7612	88433	27727
7613	88445	27716
7614	88457	27704
7615	88470	27693
7616	88484	27682
7617	88497	27671
7618	88508	27659
7619	88520	27648
7620	88532	27636
7621	88544	27625
7622	88556	27613
7623	88568	27602
7624	88582	27591
7625	88595	27579
7626	88606	27568
7627	88619	27556
7628	88631	27545
7629	88643	27534
7630	88654	27522
7631	88667	27511
7632	88679	27499
7633	88691	27488
7634	88705	27477
7635	88717	27465
7636	88730	27454
7637	88742	27442
7638	88758	27432
7639	88769	27420
7640	88782	27409
7641	88795	27398
7642	88809	27387
7643	88822	27376
7644	88833	27364
7645	88846	27353
7646	88859	27342
7647	88871	27330
7648	88884	27319
7649	88899	27309
7650	88912	27297
7651	88924	27286
7652	88935	27274
7653	88948	27263
7654	88961	27252
7655	88973	27240
7656	88984	27228
7657	88997	27217
7658	89010	27206
7659	89023	27195
7660	89034	27183
7661	89047	27172
7662	89060	27160
7663	89072	27149
7664	89083	27137
7665	89096	27126
7666	89110	27115
7667	89123	27104
7668	89134	27092
7669	89149	27082
7670	89162	27070
7671	89175	27059
7672	89187	27048
7673	89199	27036
7674	89213	27025
7675	89226	27014
7676	89238	27002
7677	89249	26990
7678	89261	26979
7679	89272	26967
7680	89285	26956
7681	89297	26944
7682	89309	26933
7683	89321	26921
7684	89333	26910
7685	89344	26898
7686	89358	26887
7687	89371	26876
7688	89381	26864
7689	89393	26853
7690	89406	26841
7691	89418	26830
7692	89432	26819
7693	89444	26807
7694	89457	26796
7695	89469	26785
7696	89480	26773
7697	89492	26761
7698	89505	26750
7699	89517	26739
7700	89529	26727
7701	89546	26717
7702	89558	26706
7703	89571	26694
7704	89583	26683
7705	89595	26671
7706	89607	26660
7707	89620	26649
7708	89632	26637
7709	89646	26626
7710	89658	26614
7711	89671	26603
7712	89684	26592
7713	89696	26580
7714	89707	26569
7715	89720	26558
7716	89733	26546
7717	89745	26535
7718	89760	26524
7719	89772	26513
7720	89785	26501
7721	89798	26490
7722	89809	26478
7723	89821	26467
7724	89835	26456
7725	89848	26445
7726	89862	26434
7727	89875	26423
7728	89888	26411
7729	89900	26400
7730	89912	26388
7731	89923	26377
7732	89936	26365
7733	89953	26355
7734	89966	26344
7735	89977	26332
7736	89989	26321
7737	90001	26309
7738	90014	26298
7739	90026	26286
7740	90038	26275
7741	90051	26263
7742	90064	26252
7743	90077	26241
7744	90089	26230
7745	90102	26218
7746	90115	26207
7747	90128	26196
7748	90139	26184
7749	90151	26172
7750	90164	26161
7751	90178	26150
7752	90190	26139
7753	90202	26127
7754	90215	26116
7755	90228	26105
7756	90240	26093
7757	90252	26082
7758	90267	26071
7759	90280	26060
7760	90292	26048
7761	90305	26037
7762	90317	26025
7763	90330	26014
7764	90346	26004
7765	90359	25993
7766	90375	25982
7767	90389	25971
7768	90400	25960
7769	90413	25948
7770	90426	25937
7771	90438	25926
7772	90450	25914
7773	90464	25903
7774	90477	25892
7775	90491	25881
7776	90502	25869
7777	90514	25858
7778	90528	25846
7779	90541	25835
7780	90553	25824
7781	90564	25812
7782	90592	25805
7783	90604	25793
7784	90616	25782
7785	90629	25770
7786	90641	25759
7787	90654	25748
7788	90665	25736
7789	90678	25725
7790	90692	25714
7791	90705	25703
7792	90717	25691
7793	90732	25680
7794	90744	25669
7795	90757	25658
7796	90770	25646
7797	90781	25635
7798	90797	25624
7799	90810	25613
7800	90824	25602
7801	90837	25590
7802	90848	25579
7803	90862	25568
7804	90875	25556
7805	90889	25545
7806	90902	25534
7807	90914	25523
7808	90926	25511
7809	90939	25500
7810	90952	25488
7811	90963	25477
7812	90976	25465
7813	90988	25454
7814	91000	25442
7815	91013	25431
7816	91025	25420
7817	91037	25408
7818	91049	25397
7819	91061	25385
7820	91073	25374
7821	91086	25362
7822	91098	25351
7823	91112	25339
7824	91124	25328
7825	91138	25317
7826	91151	25306
7827	91163	25294
7828	91174	25283
7829	91187	25271
7830	91200	25260
7831	91214	25249
7832	91226	25237
7833	91238	25226
7834	91251	25214
7835	91263	25203
7836	91276	25192
7837	91288	25180
7838	91302	25169
7839	91315	25158
7840	91329	25147
7841	91341	25135
7842	91354	25124
7843	91367	25113
7844	91380	25102
7845	91394	25091
7846	91406	25079
7847	91422	25068
7848	91435	25057
7849	91449	25046
7850	91462	25035
7851	91474	25023
7852	91487	25012
7853	91500	25001
7854	91513	24990
7855	91527	24979
7856	91541	24967
7857	91553	24956
7858	91565	24944
7859	91579	24933
7860	91591	24922
7861	91603	24910
7862	91615	24899
7863	91628	24887
7864	91641	24876
7865	91652	24864
7866	91666	24853
7867	91679	24842
7868	91692	24831
7869	91703	24819
7870	91716	24808
7871	91729	24796
7872	91741	24785
7873	91755	24774
7874	91766	24762
7875	91779	24751
7876	91792	24739
7877	91804	24728
7878	91817	24716
7879	91830	24705
7880	91843	24694
7881	91858	24683
7882	91870	24671
7883	91882	24660
7884	91895	24649
7885	91908	24638
7886	91920	24626
7887	91936	24615
7888	91948	24604
7889	91963	24593
